transferType,text,year,season,player,rowId,team,owner,transferTypeId
departure," ,, 24 M€) - 28 July 2008",2008,1,Keane,17,Liverpool,,2
departure," ,, 5 M€) - 25 July 2008",2008,1,Robinson,17,Blackburn,,2
departure," ,, 3.2 M€) - 24 July 2008",2008,1,Chimbonda,17,Sunderland,,2
arrival," , (,, 12.6 M€) - 05 Augu 2014",2014,1,Rodwell,16,Man City,Sunderland,1
arrival," , (,) - 25 July 2014",2014,1,van Aanholt,16,Vitesse,Sunderland,1
arrival," , (,, B.L.) - 01 July 2014",2014,1,Cabral,16,Genoa,Sunderland,1
arrival," , (,, L.) - 01 Janu 2014",2013,1,Marcos Alonso,16,Fiorentina,Sunderland,1
arrival," , (man., ,) - 07 Octo 2013",2013,1,Poyet,16,,Sunderland,1
arrival," , (,, 0 €) - 07 July 2011",2011,1,Vaughan,15,,Sunderland,1
arrival," , (,, 5 M€) - 07 July 2011",2011,1,O'Shea,15,Man U,Sunderland,1
arrival," , (,, B.L.) - 22 Janu 2013",2012,1,Tate,16,Leeds United,Swansea,1
arrival," , (,, L.) - 14 Janu 2013",2012,1,Lamah,16,Osasuna,Swansea,1
departure," ,, 0 €) - 17 July 2009",2009,1,Gilberto,17,Cruzeiro,,2
departure," ,, 8 M€) - 08 July 2009",2009,1,Zokora,17,Sevilla FC,,2
arrival," , (,, 0 €) - 30 Augu 2010",2010,1,Scharner,17,Wigan,West Bromwich Albion,1
arrival," , (,) - 27 Augu 2010",2010,1,Fortuné,17,Celtic,West Bromwich Albion,1
arrival," , (,) - 20 Augu 2010",2010,1,Tchoyi,17,Salzburg,West Bromwich Albion,1
departure," ,, L.) - 31 Augu 2006",2006,1,Routledge,17,Fulham,,2
departure," ,, 4.5 M€) - 16 Augu 2006",2006,1,Reid,17,Charlton,,2
departure," ,, 27 M€) - 02 Augu 2006",2006,1,Carrick,17,Manchester United,,2
arrival," , (,) - 01 July 2007",2007,1,Frewen,16,,Reading,1
arrival," , (,) - 01 July 2007",2007,1,Gladwin,16,,Reading,1
arrival," , (,) - 01 July 2007",2007,1,Cox,16,,Reading,1
departure," ,, 0 €) - 01 July 2005",2005,1,Lomas,19,,,2
departure," ,, 0 €) - 22 June 2005",2005,1,Brevett,19,Plymouth,,2
departure," ,) - 24 July 2008",2008,1,Tainio,17,Sunderland,,2
departure," ,, B.L.) - 12 May 2008",2008,1,Cerny,17,Slavia Prague,,2
arrival," , (,, L.) - 02 Febr 2009",2008,1,Menseguez,18,San Lorenzo,West Bromwich Albion,1
arrival," , (,, B.L.) - 01 July 2014",2014,1,Diakité,16,Fiorentina,Sunderland,1
arrival," , (,, 0 €) - 01 July 2014",2014,1,Jones,16,WBA,Sunderland,1
arrival," , (,, B.L.) - 01 July 2014",2014,1,N'Diaye,16,Real Betis,Sunderland,1
arrival," , (,) - 02 Sept 2013",2013,1,Dossena,16,Napoli,Sunderland,1
arrival," , (,, L.) - 01 Sept 2013",2013,1,Borini,16,Liverpool,Sunderland,1
arrival," , (,, 2.5 M€) - 07 July 2011",2011,1,Brown,15,Man U,Sunderland,1
arrival," , (,, 3.1 M€) - 01 July 2011",2011,1,El Mohamady,15,ENPPI,Sunderland,1
arrival," , (,, 6.6 M€) - 30 June 2011",2011,1,Gardner,15,Birmingham,Sunderland,1
arrival," , (,, B.L.) - 12 Nove 2012",2012,1,Lita,16,Birmingham,Swansea,1
arrival," , (,) - 10 Sept 2012",2012,1,Tiendalli,16,,Swansea,1
arrival," , (,, 7 M€) - 29 Augu 2012",2012,1,Pablo Hernández,16,Valencia CF,Swansea,1
departure," ,, B.L.) - 12 June 2009",2009,1,Campbell,17,Manchester United B,,2
arrival," , (,, 0 €) - 01 Febr 2010",2009,1,Ilan,18,,West Ham,1
arrival," , (,, L.) - 01 Febr 2010",2009,1,Mido,18,Zamalek,West Ham,1
arrival," , (,, 3 M€) - 20 Augu 2010",2010,1,Odemwingie,17,Lokomotiv M.,West Bromwich Albion,1
arrival," , (,, 1.8 M€) - 09 Augu 2010",2010,1,Shorey,17,Fulham,West Bromwich Albion,1
arrival," , (,, 1.8 M€) - 30 July 2010",2010,1,Myhill,17,Hull City,West Bromwich Albion,1
departure," ,, B.L.) - 01 July 2006",2006,1,Mido,17,AS Roma,,2
departure," ,, 0 €) - 01 July 2006",2006,1,Naybet,17,,,2
arrival," , (,, B.L.) - 29 May 2007",2007,1,Sodje,16,WBA,Reading,1
arrival," , (,, B.L.) - 19 May 2007",2007,1,Hayes,16,Milton Keynes,Reading,1
arrival," , (,, 1 M€) - 16 May 2007",2007,1,Cissé,16,Boavista,Reading,1
departure," ,) - 07 June 2005",2005,1,Rebrov,19,Dynamo K.,,2
arrival," , (,, B.L.) - 01 May 2006",2005,1,Mahon,20,Burnley,Wigan,1
arrival," , (,, B.L.) - 01 May 2006",2005,1,Skoko,20,Stoke City,Wigan,1
arrival," , (,, L.) - 31 Janu 2009",2008,1,Mulumbu,18,Paris S-G,West Bromwich Albion,1
arrival," , (,, 3 M€) - 14 Janu 2009",2008,1,Fortuné,18,Nancy,West Bromwich Albion,1
arrival," , (,, 0 €) - 30 June 2014",2014,1,Jordi Gómez,16,Wigan,Sunderland,1
arrival," , (,, 0 €) - 16 June 2014",2014,1,Pantilimon,16,Man City,Sunderland,1
departure," ,) - 16 Marc 2015",2014,1,Poyet,16,,,2
arrival," , (,, L.) - 01 Sept 2013",2013,1,Ki,16,Swansea,Sunderland,1
arrival," , (,, 3 M€) - 22 Augu 2013",2013,1,Mavrias,16,Panathinaikos,Sunderland,1
arrival," , (,, L.) - 12 Augu 2013",2013,1,Celustka,16,Trabzonspor,Sunderland,1
arrival," , (,, 2.4 M€) - 30 June 2011",2011,1,Ji,15,Dragons,Sunderland,1
arrival," , (,, 9 M€) - 29 June 2011",2011,1,Wickham,15,Ipswich Town,Sunderland,1
arrival," , (,, 6.96 M€) - 24 Augu 2012",2012,1,Ki,16,Celtic,Swansea,1
arrival," , (,) - 17 Augu 2012",2012,1,Bartley,16,Arsenal,Swansea,1
arrival," , (,, L.) - 15 Augu 2012",2012,1,Shechter,16,Kaiserslautern,Swansea,1
arrival," , (,, 2.8 M€) - 28 Janu 2010",2009,1,McCarthy,18,Blackburn,West Ham,1
arrival," , (,, B.L.) - 04 Janu 2010",2009,1,Quashie,18,Milton Keynes,West Ham,1
arrival," , (,, B.L.) - 30 Dece 2009",2009,1,Sears,18,Crystal Palace,West Ham,1
arrival," , (,, B.L.) - 19 June 2010",2010,1,Valero,17,Mallorca,West Bromwich Albion,1
arrival," , (,, 930 k€) - 10 June 2010",2010,1,Tamas,17,Auxerre,West Bromwich Albion,1
arrival," , (,, 0 €) - 01 June 2010",2010,1,Pablo Ibáñez,17,Atlético,West Bromwich Albion,1
departure," ,) - 01 July 2006",2006,1,Pleat,17,Nottingham Forest,,2
departure," ,, 0 €) - 01 July 2006",2006,1,Bunjevcevic,17,ADO Den Haag,,2
departure," ,, 0 €) - 12 June 2006",2006,1,El Hamdaoui,17,Willem II,,2
arrival," , (,, B.L.) - 07 May 2007",2007,1,Stack,16,Leeds United,Reading,1
departure," ,, L.) - 15 Apri 2008",2007,1,Andersen,16,Rushden,,2
arrival," , (,, L.) - 23 Janu 2006",2005,1,Ziegler,20,Hamburger SV,Wigan,1
arrival," , (,, L.) - 19 Janu 2006",2005,1,Mellor,20,Liverpool,Wigan,1
arrival," , (,, 0 €) - 19 Janu 2006",2005,1,Thompson,20,Blackburn,Wigan,1
arrival," , (,, L.) - 01 Janu 2009",2008,1,Simpson,18,Arsenal B,West Bromwich Albion,1
arrival," , (,, B.L.) - 10 Dece 2008",2008,1,Beattie,18,Crystal Palace,West Bromwich Albion,1
arrival," , (,, B.L.) - 01 Dece 2008",2008,1,Martis,18,Doncaster,West Bromwich Albion,1
departure," ,) - 02 Febr 2015",2014,1,Cabral,16,,,2
departure," ,, L.) - 02 Febr 2015",2014,1,Mavrias,16,Panathinaikos,,2
departure," ,) - 16 Janu 2015",2014,1,Altidore,16,Toronto FC,,2
arrival," , (,, 9 M€) - 11 July 2013",2013,1,Giaccherini,16,Juventus,Sunderland,1
arrival," , (,, 9 M€) - 06 July 2013",2013,1,Altidore,16,AZ Alkmaar,Sunderland,1
arrival," , (,, 0 €) - 21 June 2011",2011,1,Westwood,15,Coventry,Sunderland,1
arrival," , (,, 0 €) - 18 June 2011",2011,1,Larsson,15,,Sunderland,1
arrival," , (,, B.L.) - 01 June 2011",2011,1,Kilgallon,15,Doncaster,Sunderland,1
arrival," , (,, 2.57 M€) - 18 July 2012",2012,1,Michu,16,Rayo,Swansea,1
arrival," , (,, L.) - 10 July 2012",2012,1,De Guzmán,16,Villarreal,Swansea,1
arrival," , (,, 2.5 M€) - 10 July 2012",2012,1,Chico,16,Genoa,Swansea,1
arrival," , (,, 0 €) - 17 Sept 2009",2009,1,Franco,18,,West Ham,1
arrival," , (,, 2.7 M€) - 31 Augu 2009",2009,1,Da Costa,18,Fiorentina,West Ham,1
arrival," , (,, 6.8 M€) - 28 Augu 2009",2009,1,Diamanti,18,Livorno,West Ham,1
arrival," , (,, B.L.) - 01 June 2010",2010,1,Teixeira,17,Barnsley,West Bromwich Albion,1
arrival," , (,, 0 €) - 26 May 2010",2010,1,Reid,17,Blackburn,West Bromwich Albion,1
departure," ,, 1.2 M€) - 12 June 2006",2006,1,Kelly,17,Birmingham City,,2
arrival," , (,, B.L.) - 15 Apri 2007",2006,1,Ashikodi,18,Bradford,Watford,1
arrival," , (,, B.L.) - 02 Apri 2007",2006,1,Carlisle,18,Luton Town,Watford,1
departure," ,, L.) - 27 Marc 2008",2007,1,Brown,16,Walsall,,2
departure," ,, L.) - 20 Marc 2008",2007,1,Karacan,16,Millwall,,2
departure," ,, L.) - 14 Marc 2008",2007,1,Halls,16,Sheffield U,,2
arrival," , (,) - 01 Janu 2006",2005,1,Scharner,20,Brann Bergen,Wigan,1
arrival," , (,, B.L.) - 18 Dece 2005",2005,1,Wright,20,Norwich City,Wigan,1
arrival," , (,, L.) - 01 Sept 2008",2008,1,Donk,18,AZ Alkmaar,West Bromwich Albion,1
arrival," , (,, 1 M€) - 30 Augu 2008",2008,1,Olsson,18,NEC Nijmegen,West Bromwich Albion,1
arrival," , (,, 7 M€) - 19 Augu 2008",2008,1,Valero,18,Mallorca,West Bromwich Albion,1
departure," ,, L.) - 14 Nove 2014",2014,1,Graham,16,Wolverhampton,,2
departure," ,) - 01 Sept 2014",2014,1,Diakité,16,,,2
departure," ,, L.) - 01 Sept 2014",2014,1,Roberge,16,Reims,,2
arrival," , (,, 2.4 M€) - 03 July 2013",2013,1,Mannone,16,Arsenal,Sunderland,1
arrival," , (,, 0 €) - 01 July 2013",2013,1,Ba,16,Le Havre,Sunderland,1
arrival," , (,, B.L.) - 01 July 2013",2013,1,Ji,16,Augsburg,Sunderland,1
arrival," , (,, B.L.) - 01 June 2011",2011,1,Weir,15,Tranmere,Sunderland,1
arrival," , (,, B.L.) - 01 June 2011",2011,1,McCartney,15,Leeds United,Sunderland,1
arrival," , (,) - 01 July 2012",2012,1,Davies,16,,Swansea,1
arrival," , (,, B.L.) - 01 July 2012",2012,1,Cornell,16,Hereford,Swansea,1
arrival," , (man., ,) - 15 June 2012",2012,1,Laudrup,16,,Swansea,1
arrival," , (,) - 10 Augu 2009",2009,1,Kovac,18,Spartak M.,West Ham,1
arrival," , (,, 1.2 M€) - 31 July 2009",2009,1,Daprelà,18,Grasshops,West Ham,1
arrival," , (,, L.) - 23 June 2009",2009,1,Jiménez,18,Inter Milan,West Ham,1
departure," ,) - 06 Febr 2011",2010,1,Di Matteo,17,,,2
departure," ,, L.) - 31 Janu 2011",2010,1,Bednár,17,Ankaragücü,,2
departure," ,, L.) - 28 Janu 2011",2010,1,Reid,17,Oldham Athletic,,2
arrival," , (,, B.L.) - 21 Marc 2007",2006,1,Blizzard,18,Stockport,Watford,1
arrival," , (,, B.L.) - 15 Marc 2007",2006,1,Jarrett,18,Boston United,Watford,1
departure," ,, L.) - 07 Marc 2008",2007,1,Bennett,16,Brentford,,2
departure," ,, L.) - 05 Marc 2008",2007,1,Lita,16,Charlton,,2
departure," ,, L.) - 23 Febr 2008",2007,1,Kitteridge,16,Slough Town,,2
departure," ,, 295.11 k€) - 31 Janu 2008",2007,1,Cox,16,Swindon Town,,2
arrival," , (,, B.L.) - 27 Nove 2005",2005,1,Emerson Thome,20,Derby County,Wigan,1
arrival," , (,, 2.9 M€) - 31 Augu 2005",2005,1,Connolly,20,Leicester,Wigan,1
arrival," , (,, 145 k€) - 11 Augu 2005",2005,1,de Zeeuw,20,Portsmouth,Wigan,1
arrival," , (,, 2.6 M€) - 10 Augu 2008",2008,1,Meïté,18,Bolton,West Bromwich Albion,1
arrival," , (,, 4.55 M€) - 18 July 2008",2008,1,Carson,18,Liverpool,West Bromwich Albion,1
arrival," , (,, 1.8 M€) - 15 July 2008",2008,1,Cech,18,FC Porto,West Bromwich Albion,1
departure," ,, 2 M€) - 22 Augu 2014",2014,1,N'Diaye,16,Real Betis,,2
departure," ,, L.) - 06 Augu 2014",2014,1,Ba,16,Bastia,,2
arrival," , (,, 0 €) - 01 July 2013",2013,1,Cabral,16,FC Basel,Sunderland,1
arrival," , (,, 0 €) - 01 July 2013",2013,1,Roberge,16,Maritimo,Sunderland,1
arrival," , (,) - 12 June 2013",2013,1,Diakité,16,Lazio,Sunderland,1
departure," ,) - 10 Janu 2012",2011,1,Nosworthy,15,Watford,,2
departure," ,) - 05 Dece 2011",2011,1,Black,15,Sunderland,,2
departure," ,) - 30 Nove 2011",2011,1,Bruce,15,,,2
arrival," , (,, B.L.) - 31 May 2012",2012,1,Dobbie,16,Blackpool,Swansea,1
arrival," , (,, B.L.) - 09 May 2012",2012,1,Donnelly,16,Wycombe,Swansea,1
departure," ,, L.) - 14 Marc 2013",2012,1,Gower,16,Charlton,,2
arrival," , (,, B.L.) - 11 June 2009",2009,1,Faubert,18,Real Madrid,West Ham,1
arrival," , (,, B.L.) - 01 June 2009",2009,1,Davenport,18,Sunderland,West Ham,1
departure," ,, L.) - 22 Janu 2011",2010,1,Miller,17,Queens Park Rangers,,2
departure," ,, L.) - 13 Janu 2011",2010,1,Mattock,17,Sheffield United,,2
departure," ,) - 01 Janu 2011",2010,1,Barnett,17,Norwich City,,2
arrival," , (,, L.) - 31 Janu 2007",2006,1,Douglas Rinaldi,18,Veranópolis,Watford,1
arrival," , (,) - 31 Janu 2007",2006,1,Avinel,18,Créteil,Watford,1
departure," ,, L.) - 31 Janu 2008",2007,1,Henry,16,Norwich City,,2
departure," ,, L.) - 31 Janu 2008",2007,1,Pearce,16,Norwich City,,2
departure," ,, L.) - 30 Janu 2008",2007,1,Robson-Kanu,16,Southend,,2
arrival," , (,, 4.5 M€) - 06 Augu 2005",2005,1,Camara,20,Wolverhampton,Wigan,1
arrival," , (,) - 05 Augu 2005",2005,1,Francis,20,Norwich City,Wigan,1
arrival," , (,, 0 €) - 27 July 2005",2005,1,Henchoz,20,Celtic,Wigan,1
arrival," , (,, 140 k€) - 04 July 2008",2008,1,Dorrans,18,Livingston,West Bromwich Albion,1
arrival," , (,, 4 M€) - 02 July 2008",2008,1,Zuiverloon,18,Heerenveen,West Bromwich Albion,1
arrival," , (,, B.L.) - 31 May 2008",2008,1,Davies,18,Aston Villa,West Bromwich Albion,1
departure," ,) - 23 July 2014",2014,1,Scocco,16,Newell's,,2
departure," ,) - 01 July 2014",2014,1,Ustari,16,,,2
departure," ,, B.L.) - 01 July 2014",2014,1,Marcos Alonso,16,Fiorentina,,2
arrival," , (,, B.L.) - 07 May 2013",2013,1,El Mohamady,16,Hull City,Sunderland,1
departure," ,, L.) - 26 Febr 2014",2013,1,Wickham,16,Leeds,,2
departure," ,, L.) - 10 Sept 2011",2011,1,Gyan,15,Al Ain,,2
departure," ,, 2 M€) - 31 Augu 2011",2011,1,Ferdinand,15,Queens Park Rangers,,2
departure," ,, L.) - 10 Augu 2011",2011,1,McCartney,15,West Ham,,2
departure," ,, L.) - 31 Janu 2013",2012,1,Edwards,16,St. Johnstone,,2
departure," ,, 5.8 M€) - 31 Janu 2013",2012,1,Graham,16,Sunderland,,2
departure," ,, L.) - 25 Janu 2013",2012,1,Lita,16,S Wednesday,,2
arrival," , (,, B.L.) - 31 May 2009",2009,1,Bowyer,18,Birmingham,West Ham,1
arrival," , (,, B.L.) - 31 May 2009",2009,1,Walker,18,Colchester,West Ham,1
departure," ,) - 02 Marc 2010",2009,1,Davenport,18,,,2
departure," ,, L.) - 25 Nove 2010",2010,1,Zuiverloon,17,Ipswich Town,,2
departure," ,, L.) - 19 Nove 2010",2010,1,Wood,17,Brighton & Hove,,2
arrival," , (,, 0 €) - 31 Janu 2007",2006,1,Cavalli,18,Istres,Watford,1
arrival," , (,) - 31 Janu 2007",2006,1,Williams,18,Leicester,Watford,1
arrival," , (,, 750 k€) - 26 Janu 2007",2006,1,Kabba,18,Sheffield U,Watford,1
departure," ,, L.) - 29 Janu 2008",2007,1,Church,16,Yeovil,,2
departure," ,, L.) - 01 Janu 2008",2007,1,Hamer,16,Brentford,,2
departure," ,, L.) - 20 Nove 2007",2007,1,Bygrave,16,Gillingham,,2
arrival," , (,, 1.13 M€) - 13 July 2005",2005,1,Taylor,20,Tranmere,Wigan,1
arrival," , (,, 0 €) - 08 July 2005",2005,1,Chimbonda,20,Bastia,Wigan,1
arrival," , (,) - 01 July 2005",2005,1,Ilongo,20,H. Tel-Aviv,Wigan,1
arrival," , (,, 2.95 M€) - 30 May 2008",2008,1,Bednár,18,Hearts,West Bromwich Albion,1
arrival," , (,, 720 k€) - 28 May 2008",2008,1,Kim,18,Seongnam,West Bromwich Albion,1
arrival," , (,, 4.2 M€) - 28 May 2008",2008,1,Moore,18,Aston Villa,West Bromwich Albion,1
departure," ,) - 01 July 2014",2014,1,Dossena,16,,,2
departure," ,, B.L.) - 01 July 2014",2014,1,Celustka,16,Trabzonspor,,2
departure," ,, L.) - 31 Janu 2014",2013,1,Diakité,16,Fiorentina,,2
departure," ,) - 16 Janu 2014",2013,1,Ji,16,Augsburg,,2
departure," ,, L.) - 09 Janu 2014",2013,1,Cabral,16,Genoa,,2
departure," ,, 0 €) - 03 Augu 2011",2011,1,Malbranque,15,Saint-Etienne,,2
departure," ,, L.) - 06 July 2011",2011,1,Riveros,15,Kayserispor,,2
departure," ,, B.L.) - 01 July 2011",2011,1,Muntari,15,Inter Milan,,2
departure," ,, L.) - 25 Janu 2013",2012,1,Richards,16,Crystal Palace,,2
departure," ,, L.) - 22 Nove 2012",2012,1,Tate,16,Leeds,,2
departure," ,) - 31 Augu 2012",2012,1,Dobbie,16,Brighton & Hove,,2
departure," ,, L.) - 11 Febr 2010",2009,1,Sears,18,Coventry,,2
departure," ,, L.) - 27 Janu 2010",2009,1,Jiménez,18,Parma,,2
departure," ,, 0 €) - 22 Janu 2010",2009,1,Quashie,18,Queens Park Rangers,,2
departure," ,, L.) - 25 Sept 2010",2010,1,Moore,17,Derby County,,2
departure," ,, L.) - 01 Sept 2010",2010,1,Dawson,17,Rochdale,,2
departure," ,, 0 €) - 31 Augu 2010",2010,1,Slory,17,Levski Sofia,,2
arrival," , (,, B.L.) - 07 Janu 2007",2006,1,Kamara,18,Grays,Watford,1
arrival," , (,) - 05 Janu 2007",2006,1,Williamson,18,Rotherham,Watford,1
departure," ,, L.) - 05 Nove 2007",2007,1,Golbourne,16,Bournemouth,,2
departure," ,, L.) - 31 Augu 2007",2007,1,Sodje,16,Charlton,,2
departure," ,, 0 €) - 31 Augu 2007",2007,1,Seol,16,Fulham,,2
arrival," , (,, 300 k€) - 30 June 2005",2005,1,Pollitt,20,Rotherham,Wigan,1
departure," ,, L.) - 23 Marc 2006",2005,1,Mahon,20,Burnley,,2
departure," ,, 0 €) - 07 Febr 2006",2005,1,Emerson Thome,20,,,2
arrival," , (,, B.L.) - 14 May 2008",2008,1,Steele,18,Barnsley,West Bromwich Albion,1
departure," ,, L.) - 20 Febr 2009",2008,1,Beattie,18,Sheffield U,,2
departure," ,, L.) - 09 Janu 2009",2008,1,MacDonald,18,Roeselare,,2
departure," ,) - 01 July 2014",2014,1,Cuéllar,16,,,2
departure," ,, 0 €) - 01 July 2014",2014,1,Gardner,16,WBA,,2
departure," ,, L.) - 31 Octo 2013",2013,1,Vaughan,16,Nottingham Forest,,2
departure," ,) - 22 Sept 2013",2013,1,Di Canio,16,,,2
departure," ,, 7 M€) - 02 Sept 2013",2013,1,Sessègnon,16,West Bromwich Albion,,2
departure," ,, B.L.) - 01 July 2011",2011,1,Welbeck,15,Manchester United,,2
departure," ,, B.L.) - 01 July 2011",2011,1,Onuoha,15,Manchester City,,2
departure," ,, B.L.) - 01 July 2011",2011,1,Mensah,15,Lyon,,2
departure," ,, 0 €) - 31 Augu 2012",2012,1,Bessone,16,Swindon Town,,2
departure," ,) - 31 Augu 2012",2012,1,Orlandi,16,Brighton,,2
departure," ,, 7.8 M€) - 30 Augu 2012",2012,1,Sinclair,16,Man City,,2
departure," ,) - 11 Dece 2009",2009,1,Ashton,18,,,2
departure," ,, 7 M€) - 01 Sept 2009",2009,1,Collins,18,Aston Villa,,2
departure," ,, 6.2 M€) - 31 Augu 2009",2009,1,Nsereko,18,Fiorentina,,2
departure," ,, L.) - 30 July 2010",2010,1,Haber,17,St. Johnstone,,2
departure," ,) - 21 July 2010",2010,1,Valero,17,Villarreal,,2
departure," ,, 0 €) - 23 June 2010",2010,1,Teixeira,17,,,2
arrival," , (,) - 05 Janu 2007",2006,1,Hoskins,18,Rotherham,Watford,1
arrival," , (,, B.L.) - 01 Janu 2007",2006,1,Grant,18,Aldershot,Watford,1
departure," ,, L.) - 09 Augu 2007",2007,1,Stack,16,Wolverhampton,,2
departure," ,, L.) - 24 July 2007",2007,1,Davies,16,Aldershot Town,,2
departure," ,, L.) - 05 July 2007",2007,1,Osano,16,Rushden,,2
departure," ,, L.) - 07 Febr 2006",2005,1,Skoko,20,Stoke City,,2
departure," ,) - 01 Janu 2006",2005,1,Ilongo,20,Lokomotiv M.,,2
departure," ,, L.) - 17 Nove 2005",2005,1,Wright,20,Norwich,,2
departure," ,) - 12 Dece 2008",2008,1,Tininho,18,Belenenses,,2
departure," ,, L.) - 31 Octo 2008",2008,1,Martis,18,Doncaster Rovers,,2
departure," ,, 0 €) - 09 July 2008",2008,1,Phillips,18,Birmingham City,,2
departure," ,) - 01 July 2014",2014,1,Westwood,16,,,2
departure," ,, 0 €) - 01 July 2014",2014,1,Bardsley,16,Stoke City,,2
departure," ,, 0 €) - 09 June 2014",2014,1,Colback,16,Newcastle,,2
departure," ,, 2.3 M€) - 08 Augu 2013",2013,1,McClean,16,Wigan,,2
departure," ,, L.) - 05 Augu 2013",2013,1,N'Diaye,16,Eskisehirspor,,2
departure," ,, 14.5 M€) - 01 July 2011",2011,1,Henderson,15,Liverpool,,2
departure," ,, B.L.) - 30 June 2011",2011,1,El Mohamady,15,ENPPI,,2
departure," ,, 0 €) - 29 June 2011",2011,1,Weir,15,Tranmere,,2
departure," ,, 19 M€) - 10 Augu 2012",2012,1,Allen,16,Liverpool,,2
departure," ,, 0 €) - 09 July 2012",2012,1,Donnelly,16,,,2
departure," ,, 8.7 M€) - 04 July 2012",2012,1,Sigurdsson,16,Tottenham,,2
departure," ,) - 24 July 2009",2009,1,Tristán,18,Cádiz,,2
departure," ,, 0 €) - 22 July 2009",2009,1,Neill,18,,,2
departure," ,) - 08 July 2009",2009,1,Bowyer,18,Birmingham,,2
departure," ,, B.L.) - 01 June 2010",2010,1,Tamas,17,Auxerre,,2
departure," ,, 0 €) - 17 May 2010",2010,1,Koren,17,,,2
arrival," , (,, B.L.) - 11 Apri 2011",2010,1,Dyer,18,Ipswich Town,West Ham,1
arrival," , (,) - 01 Janu 2007",2006,1,Robinson,18,,Watford,1
arrival," , (,, B.L.) - 12 Nove 2006",2006,1,Chambers,18,Cardiff City,Watford,1
departure," ,) - 04 July 2007",2007,1,Hayes,16,Leicester,,2
departure," ,) - 01 July 2007",2007,1,Bocandé,16,Blénod,,2
departure," ,) - 01 July 2007",2007,1,Fraser,16,Coventry,,2
departure," ,, 4.4 M€) - 14 Augu 2005",2005,1,Ellington,20,WBA,,2
departure," ,, 369.12 k€) - 12 Augu 2005",2005,1,Graham,20,S Wednesday,,2
departure," ,, 0 €) - 13 July 2005",2005,1,Whalley,20,Swindon Town,,2
departure," ,, 12 M€) - 03 July 2008",2008,1,Davies,18,Aston Villa,,2
departure," ,, B.L.) - 01 July 2008",2008,1,Danek,18,Viktoria Plzen,,2
departure," ,) - 01 July 2008",2008,1,Albrechtsen,18,Derby County,,2
departure," ,, B.L.) - 01 June 2014",2014,1,Borini,16,Liverpool,,2
departure," ,, B.L.) - 01 June 2014",2014,1,Ki,16,Swansea,,2
arrival," , (,, B.L.) - 25 Apri 2015",2014,1,Barrow,17,Nottingham,Swansea,1
departure," ,, L.) - 18 July 2013",2013,1,Graham,16,Hull City,,2
departure," ,, 2.3 M€) - 28 June 2013",2013,1,El Mohamady,16,Hull City,,2
departure," ,, 12 M€) - 22 June 2013",2013,1,Mignolet,16,Liverpool,,2
departure," ,) - 27 May 2011",2011,1,Zenden,15,,,2
arrival," , (,, L.) - 16 Janu 2012",2011,1,McEachran,16,Chelsea,Swansea,1
departure," ,) - 01 July 2012",2012,1,Bodde,16,,,2
departure," ,) - 30 June 2012",2012,1,Thomas,16,,,2
departure," ,) - 30 June 2012",2012,1,Smith,16,,,2
departure," ,, 0 €) - 01 July 2009",2009,1,Walker,18,Tottenham,,2
departure," ,) - 01 July 2009",2009,1,López,18,Cerro,,2
departure," ,, B.L.) - 01 July 2009",2009,1,Di Michele,18,Torino,,2
arrival," , (,, L.) - 30 Janu 2011",2010,1,Keane,18,Tottenham,West Ham,1
arrival," , (,, 800 k€) - 28 Janu 2011",2010,1,Ba,18,Hoffenheim,West Ham,1
arrival," , (,, 1.2 M€) - 25 Janu 2011",2010,1,O'Neil,18,Middlesbrough,West Ham,1
arrival," , (,, B.L.) - 05 Nove 2006",2006,1,Gill,18,Cambridge,Watford,1
arrival," , (,, 750 k€) - 30 Augu 2006",2006,1,Smith,18,Derby County,Watford,1
departure," ,, 4.4 M€) - 11 June 2007",2007,1,Halford,16,Sunderland,,2
departure," ,, 0 €) - 22 May 2007",2007,1,Sidwell,16,Chelsea,,2
departure," ,, B.L.) - 14 May 2007",2007,1,Maté,16,Debrecen,,2
departure," ,, 490 k€) - 06 July 2005",2005,1,Breckin,20,Nottingham,,2
departure," ,) - 01 July 2005",2005,1,Frandsen,20,,,2
departure," ,, 0 €) - 01 July 2005",2005,1,Eaden,20,Nottingham,,2
departure," ,, 0 €) - 10 June 2008",2008,1,Gera,18,Fulham,,2
departure," ,, B.L.) - 31 May 2008",2008,1,Cesar,18,Marseille,,2
departure," ,, 0 €) - 21 May 2008",2008,1,Steele,18,Barnsley,,2
arrival," , (,, B.L.) - 17 Apri 2015",2014,1,Cornell,17,Portsmouth,Swansea,1
arrival," , (,) - 30 Janu 2015",2014,1,Cork,17,Southampton,Swansea,1
departure," ,, B.L.) - 01 June 2013",2013,1,Mangane,16,Al Hilal Riyadh,,2
departure," ,, B.L.) - 01 June 2013",2013,1,Rose,16,Tottenham,,2
departure," ,) - 28 May 2013",2013,1,Kilgallon,16,,,2
arrival," , (,, B.L.) - 08 Janu 2012",2011,1,Beattie,16,Watford,Swansea,1
arrival," , (,, L.) - 02 Janu 2012",2011,1,Sigurdsson,16,Hoffenheim,Swansea,1
arrival," , (,, B.L.) - 02 Janu 2012",2011,1,Thomas,16,Colchester,Swansea,1
departure," ,) - 30 June 2012",2012,1,Walsh,16,,,2
